Timestamp_ms;M1TreuilRetenue.State.Position_M;M2TreuilBenne.Bucket.State.M2PositionCorrected;M2TreuilBenne.State.Position_M;Modes.Cmd.SelJoystickWinch;M2TreuilBenne.Bucket.State.DeltaPosition_M;M1_BrakeIsOpen_DI;M1_BrakeRelease_RQ;M1_RelayAscent_RQ;M1_RelayDescent_RQ;M1_SpeedContactor_1_DQ;M1_SpeedContactor_2_DQ;M1_SpeedContactor_3_DQ;M1_SpeedContactor_4_DQ;M2_BrakeIsOpen_DI;M2_BrakeRelease_RQ;M2_RelayAscent_Close_RQ;M2_RelayDescent_Open_RQ;M2_SpeedContactor_1_DQ;M2_SpeedContactor_2_DQ;M2_SpeedContactor_3_DQ;M2_SpeedContactor_4_DQ;M1_M2_KoboldMeasureEnable_RQ;PRG_02_Acquisition.HwIn.Machine.M1_M2_KoboldBottomTouch_DI;JOY1Joystick.State.RawY;PRG_02_Acquisition.instJoystick.AxisCmdY.SpeedTgt;COD1_PresettTrigCmd;COD1_PresetValue;COD1_PosValue;PRG_02_Acquisition.instJoystick.ArmingPermit;PRG_02_Acquisition.instJoystick.ArmingPermitDenied;PRG_02_Acquisition.Data.Joystick.DeadmanArmed;PRG_06_Outputs.Data.SyncContactorDiag.RelayFwdMismatch;M1M2Sync.State.Error;M1M2Sync.State.ErrorId;M1TreuilRetenue.State.Error;M1TreuilRetenue.State.ErrorId;M1TreuilRetenue.Safety.Error;M1TreuilRetenue.Safety.ErrorId;M2TreuilBenne.State.Error;M2TreuilBenne.State.ErrorId;M2TreuilBenne.Safety.Error;M2TreuilBenne.Safety.ErrorId;M2_TensionedCable_DI;M1M2_TopPositionFree_DI;M1TreuilRetenue.State.MeasuredSpeed_Mps;M2TreuilBenne.State.MeasuredSpeed_Mps;M1M2Sync.State.DeltaPos_M;COD1_SpdValue;COD2_SpdValue;PRG_02_Acquisition.Data.EncoderM1.Measurement.SignedSpeed_Mps;PRG_02_Acquisition.Data.EncoderM2.Measurement.SignedSpeed_Mps;M2TreuilBenne.Bucket.State.BucketOpening_Pct;PRG_04_Treuils_Benne.Data.ArmingPermit
68556;-7.49560546875;5.706787109375;5.706787109375;0;13.202392578125;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;10000;100;0;1000000;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;11.984049797058105;1
68658;-7.49560546875;5.796875;5.796875;0;13.29248046875;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;10000;100;0;1000000;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;11.383463859558105;1
68759;-7.49560546875;5.89697265625;5.89697265625;0;13.392578125;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;10000;100;0;1000000;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;10.716145515441895;1
68859;-7.49560546875;5.987060546875;5.987060546875;0;13.482666015625;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;10000;100;0;1000000;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;10.115559577941895;1
68959;-7.49560546875;6.087158203125;6.087158203125;0;13.582763671875;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;10000;100;0;1000000;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;9.4482421875;1
69060;-7.49560546875;6.187255859375;6.187255859375;0;13.682861328125;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;10000;100;0;1000000;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;8.7809247970581055;1
69161;-7.49560546875;6.287353515625;6.287353515625;0;13.782958984375;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;10000;100;0;1000000;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;8.1136064529418945;1
69262;-7.49560546875;6.37744140625;6.37744140625;0;13.873046875;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10000;100;0;1000000;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;7.5130209922790527;1
69363;-7.49560546875;6.4775390625;6.4775390625;0;13.97314453125;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10000;100;0;1000000;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;6.845703125;1
69463;-7.49560546875;-8.432373046875;6.567626953125;0;14.063232421875;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10000;100;0;1000000;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;6.2451171875;1
69563;-7.49560546875;-8.332275390625;6.667724609375;0;14.163330078125;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10000;100;0;1000000;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;5.5777993202209473;1
69665;-7.49560546875;-8.292236328125;6.707763671875;0;14.203369140625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10000;100;0;1000000;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.3108725547790527;1
69765;-7.49560546875;-8.292236328125;6.707763671875;0;14.203369140625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10000;100;0;1000000;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.3108725547790527;1
69864;-7.49560546875;-8.292236328125;6.707763671875;0;14.203369140625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10000;100;0;1000000;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.3108725547790527;1
69966;-7.49560546875;-8.292236328125;6.707763671875;0;14.203369140625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10000;100;0;1000000;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.3108725547790527;1
70067;-7.49560546875;-8.292236328125;6.707763671875;0;14.203369140625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10000;100;0;1000000;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.3108725547790527;1
70167;-7.49560546875;-8.292236328125;6.707763671875;0;14.203369140625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10000;100;0;1000000;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.3108725547790527;1
70266;-7.49560546875;-8.292236328125;6.707763671875;0;14.203369140625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10000;100;0;1000000;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.3108725547790527;1
70366;-7.49560546875;-8.292236328125;6.707763671875;0;14.203369140625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10000;100;0;1000000;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.3108725547790527;1
70469;-7.49560546875;-8.292236328125;6.707763671875;0;14.203369140625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10000;100;0;1000000;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.3108725547790527;1
70568;-7.49560546875;-8.292236328125;6.707763671875;0;14.203369140625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10000;100;0;1000000;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.3108725547790527;1
70669;-7.45556640625;-8.252197265625;6.747802734375;0;14.203369140625;0;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;10000;100;0;1000000;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;1;5.3108725547790527;1
70770;-7.35546875;-8.152099609375;6.847900390625;0;14.203369140625;0;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;10000;100;0;1000000;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;1;5.3108725547790527;1
70872;-7.265380859375;-8.06201171875;6.93798828125;0;14.203369140625;0;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;10000;100;0;1000000;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;1;5.3108725547790527;1
70971;-7.165283203125;-7.9619140625;7.0380859375;0;14.203369140625;0;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;10000;100;0;1000000;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;1;5.3108725547790527;1
71070;-7.0751953125;-7.871826171875;7.128173828125;0;14.203369140625;0;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;10000;100;0;1000000;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;1;5.3108725547790527;1
71173;-6.985107421875;-7.78173828125;7.21826171875;0;14.203369140625;0;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;10000;100;0;1000000;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;1;5.3108725547790527;1
71271;-6.885009765625;-7.681640625;7.318359375;0;14.203369140625;0;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;10000;100;0;1000000;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;1;5.3108725547790527;1
71373;-6.777587890625;-7.57421875;7.42578125;0;14.203369140625;0;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;10000;100;0;1000000;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1.25;1.25;0;0;0;1.25;1.25;5.3108725547790527;1
71473;-6.66552734375;-7.462158203125;7.537841796875;0;14.203369140625;0;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;10000;100;0;1000000;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1.25;1.25;0;0;0;1.25;1.25;5.3108725547790527;1
71574;-6.541015625;-7.337646484375;7.662353515625;0;14.203369140625;0;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;10000;100;0;1000000;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1.25;1.25;0;0;0;1.25;1.25;5.3108725547790527;1
71674;-6.428955078125;-7.2255859375;7.7744140625;0;14.203369140625;0;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;10000;100;0;1000000;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1.25;1.25;0;0;0;1.25;1.25;5.3108725547790527;1
71774;-6.31689453125;-7.113525390625;7.886474609375;0;14.203369140625;0;1;1;0;1;0;0;0;0;1;1;0;1;0;0;0;0;0;10000;100;0;1000000;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1.25;1.25;0;0;0;1.25;1.25;5.3108725547790527;1
71875;-6.1923828125;-6.989013671875;8.010986328125;0;14.203369140625;0;1;1;0;1;0;0;0;0;1;1;0;1;0;0;0;0;0;10000;100;0;1000000;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1.25;1.25;0;0;0;1.25;1.25;5.3108725547790527;1
71976;-6.080322265625;-6.876953125;8.123046875;0;14.203369140625;0;1;1;0;1;0;0;0;0;1;1;0;1;0;0;0;0;0;10000;100;0;1000000;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1.25;1.25;0;0;0;1.25;1.25;5.3108725547790527;1
72075;-5.953369140625;-6.75;8.25;0;14.203369140625;0;1;1;0;1;0;0;0;0;1;1;0;1;0;0;0;0;0;10000;100;0;1000000;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1.5;1.5;0;0;0;1.5;1.5;5.3108725547790527;1
72176;-5.8193359375;-6.615966796875;8.384033203125;0;14.203369140625;0;1;1;0;1;0;0;0;0;1;1;0;1;0;0;0;0;0;7750;55;0;1000000;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1.5;1.5;0;0;0;1.5;1.5;5.3108725547790527;1
72278;-5.699951171875;-6.49658203125;8.50341796875;0;14.203369140625;0;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;5500;10;0;1000000;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;1;5.3108725547790527;1
72377;-5.599853515625;-6.396484375;8.603515625;0;14.203369140625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5000;0;0;1000000;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;1;5.3108725547790527;1
72477;-5.509765625;-6.306396484375;8.693603515625;0;14.203369140625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5000;0;0;1000000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;1;5.3108725547790527;1
72578;-5.40966796875;-6.206298828125;8.793701171875;0;14.203369140625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5000;0;0;1000000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;1;5.3108725547790527;1
72679;-5.339599609375;-6.17626953125;8.82373046875;0;14.163330078125;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5000;0;0;1000000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.5777993202209473;1
72778;-5.339599609375;-6.17626953125;8.82373046875;0;14.163330078125;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5000;0;0;1000000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.5777993202209473;1
72880;-5.339599609375;-6.17626953125;8.82373046875;0;14.163330078125;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5000;0;0;1000000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.5777993202209473;1
72980;-5.339599609375;-6.17626953125;8.82373046875;0;14.163330078125;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5000;0;0;1000000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.5777993202209473;1
73080;-5.339599609375;-6.17626953125;8.82373046875;0;14.163330078125;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5000;0;0;1000000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.5777993202209473;1
73182;-5.339599609375;-6.17626953125;8.82373046875;0;14.163330078125;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5000;0;0;1000000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.5777993202209473;1
73281;-5.339599609375;-6.17626953125;8.82373046875;0;14.163330078125;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5000;0;0;1000000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.5777993202209473;1
73384;-5.339599609375;-6.17626953125;8.82373046875;0;14.163330078125;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5000;0;0;1000000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.5777993202209473;1
73483;-5.339599609375;-6.17626953125;8.82373046875;0;14.163330078125;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5000;0;0;1000000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.836669921875;0;0;0;0;5.5777993202209473;1
73585;-5.339599609375;-6.17626953125;8.82373046875;0;14.163330078125;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5000;0;0;1000000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.836669921875;0;0;0;0;5.5777993202209473;1
73685;-5.339599609375;-6.17626953125;8.82373046875;0;14.163330078125;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5355;0;0;1000000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.836669921875;0;0;0;0;5.5777993202209473;1
73786;-5.24951171875;-6.086181640625;8.913818359375;0;14.163330078125;0;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;5810;16.200000762939453;0;1000000;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0.836669921875;0;0;1;1;5.5777993202209473;1
73887;-5.159423828125;-5.99609375;9.00390625;0;14.163330078125;0;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;6205;24.100000381469727;0;1000000;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0.836669921875;0;0;1;1;5.5777993202209473;1
73988;-5.0693359375;-5.906005859375;9.093994140625;0;14.163330078125;0;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;6331;26.6200008392334;0;1000000;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0.836669921875;0;0;1;1;5.5777993202209473;1
74088;-4.96923828125;-5.805908203125;9.194091796875;0;14.163330078125;0;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;6566;31.319999694824219;0;1000000;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0.836669921875;0;0;1;1;5.5777993202209473;1
74188;-4.879150390625;-5.7158203125;9.2841796875;0;14.163330078125;0;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;6863;37.2599983215332;0;1000000;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0.836669921875;0;0;1;1;5.5777993202209473;1
74289;-4.779052734375;-5.61572265625;9.38427734375;0;14.163330078125;0;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;7288;45.7599983215332;0;1000000;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0.836669921875;0;0;1;1;5.5777993202209473;1
74388;-4.678955078125;-5.515625;9.484375;0;14.163330078125;0;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;7813;56.260002136230469;0;1000000;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0.836669921875;0;0;1;1;5.5777993202209473;1
74489;-4.5888671875;-5.425537109375;9.574462890625;0;14.163330078125;0;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;7921;58.420001983642578;0;1000000;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0.836669921875;0;0;1;1;5.5777993202209473;1
74589;-4.4814453125;-5.318115234375;9.681884765625;0;14.163330078125;0;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;8136;62.720001220703125;0;1000000;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1.25;1.25;0.836669921875;0;0;1.25;1.25;5.5777993202209473;1
74691;-4.35693359375;-5.193603515625;9.806396484375;0;14.163330078125;0;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;8451;69.0199966430664;0;1000000;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1.25;1.25;0.836669921875;0;0;1.25;1.25;5.5777993202209473;1
74791;-4.244873046875;-5.08154296875;9.91845703125;0;14.163330078125;0;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;8820;76.4000015258789;0;1000000;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1.25;1.25;0.836669921875;0;0;1.25;1.25;5.5777993202209473;1
74891;-4.1328125;-4.969482421875;10.030517578125;0;14.163330078125;0;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;9270;85.399993896484375;0;1000000;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1.25;1.25;0.836669921875;0;0;1.25;1.25;5.5777993202209473;1
74992;-4.00830078125;-4.844970703125;10.155029296875;0;14.163330078125;0;1;1;0;1;0;0;0;0;1;1;0;1;0;0;0;0;0;9515;90.300003051757813;0;1000000;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1.25;1.25;0.836669921875;0;0;1.25;1.25;5.5777993202209473;1
75094;-3.8837890625;-4.720458984375;10.279541015625;0;14.163330078125;0;1;1;0;1;0;0;0;0;1;1;0;1;0;0;0;0;0;9710;94.199996948242188;0;1000000;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1.25;1.25;0.836669921875;0;0;1.25;1.25;5.5777993202209473;1
75194;-3.771728515625;-4.6083984375;10.3916015625;0;14.163330078125;0;1;1;0;1;0;0;0;0;1;1;0;1;0;0;0;0;0;9971;99.419998168945313;0;1000000;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1.25;1.25;0.836669921875;0;0;1.25;1.25;5.5777993202209473;1
75295;-3.644775390625;-4.4814453125;10.5185546875;0;14.163330078125;0;1;1;0;1;0;0;0;0;1;1;0;1;0;0;0;0;0;10000;100;0;1000000;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1.5;1.5;0.836669921875;0;0;1.5;1.5;5.5777993202209473;1
75395;-3.5107421875;-4.347412109375;10.652587890625;0;14.163330078125;0;1;1;0;1;0;0;0;0;1;1;0;1;0;0;0;0;0;10000;100;0;1000000;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1.5;1.5;0.836669921875;0;0;1.5;1.5;5.5777993202209473;1
75496;-3.36181640625;-4.198486328125;10.801513671875;0;14.163330078125;0;1;1;0;1;0;0;0;0;1;1;0;1;0;0;0;0;0;10000;100;0;1000000;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1.5;1.5;0.836669921875;0;0;1.5;1.5;5.5777993202209473;1
75596;-3.212890625;-4.049560546875;10.950439453125;0;14.163330078125;0;1;1;0;1;0;0;0;0;1;1;0;1;0;0;0;0;0;10000;100;0;1000000;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1.5;1.5;0.836669921875;0;0;1.5;1.5;5.5777993202209473;1
75696;-3.078857421875;-3.91552734375;11.08447265625;0;14.163330078125;0;1;1;0;1;1;0;0;0;1;1;0;1;1;0;0;0;0;10000;100;0;1000000;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1.5;1.5;0.836669921875;0;0;1.5;1.5;5.5777993202209473;1
75796;-2.929931640625;-3.7666015625;11.2333984375;0;14.163330078125;0;1;1;0;1;1;0;0;0;1;1;0;1;1;0;0;0;0;10000;100;0;1000000;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1.5;1.5;0.836669921875;0;0;1.5;1.5;5.5777993202209473;1
75897;-2.7958984375;-3.632568359375;11.367431640625;0;14.163330078125;0;1;1;0;1;1;0;0;0;1;1;0;1;1;0;0;0;0;7750;55;0;1000000;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1.5;1.5;0.836669921875;0;0;1.5;1.5;5.5777993202209473;1
75999;-2.66650390625;-3.503173828125;11.496826171875;0;14.163330078125;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5250;0;0;1000000;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0.836669921875;0;0;1;1;5.5777993202209473;1
76099;-2.56640625;-3.403076171875;11.596923828125;0;14.163330078125;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5000;0;0;1000000;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0.836669921875;0;0;1;1;5.5777993202209473;1
76198;-2.476318359375;-3.31298828125;11.68701171875;0;14.163330078125;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5000;0;0;1000000;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0.836669921875;0;0;1;1;5.5777993202209473;1
76298;-2.376220703125;-3.212890625;11.787109375;0;14.163330078125;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5000;0;0;1000000;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0.836669921875;0;0;1;1;5.5777993202209473;1
76398;-2.316162109375;-3.1328125;11.8671875;0;14.183349609375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5000;0;0;1000000;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.816650390625;0;0;0;0;5.4443359375;1
76499;-2.316162109375;-3.1328125;11.8671875;0;14.183349609375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5000;0;0;1000000;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.816650390625;0;0;0;0;5.4443359375;1
76599;-2.316162109375;-3.1328125;11.8671875;0;14.183349609375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5000;0;0;1000000;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.816650390625;0;0;0;0;5.4443359375;1
76700;-2.316162109375;-3.1328125;11.8671875;0;14.183349609375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5000;0;0;1000000;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.816650390625;0;0;0;0;5.4443359375;1
76800;-2.316162109375;-3.1328125;11.8671875;0;14.183349609375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5000;0;0;1000000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.816650390625;0;0;0;0;5.4443359375;1
76901;-2.316162109375;-3.1328125;11.8671875;0;14.183349609375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5000;0;0;1000000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.816650390625;0;0;0;0;5.4443359375;1
77000;-2.316162109375;-3.1328125;11.8671875;0;14.183349609375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5000;0;0;1000000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.816650390625;0;0;0;0;5.4443359375;1
77101;-2.316162109375;-3.1328125;11.8671875;0;14.183349609375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5000;0;0;1000000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.816650390625;0;0;0;0;5.4443359375;1
77201;-2.316162109375;-3.1328125;11.8671875;0;14.183349609375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5000;0;0;1000000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.816650390625;0;0;0;0;5.4443359375;1
77301;-2.316162109375;-3.1328125;11.8671875;0;14.183349609375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5000;0;0;1000000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.816650390625;0;0;0;0;5.4443359375;1
77402;-2.316162109375;-3.1328125;11.8671875;0;14.183349609375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5000;0;0;1000000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.816650390625;0;0;0;0;5.4443359375;1
